,TOOL_NAME,LOTID,GLSID,RECIPEID,MODEL_NAME,TIME_STAMP,PAS?∞Îèô?¨Î?,MP_ALLSTEP.INNER_TEMP.Mean,MP_ALLSTEP.INNER_TEMP.Stdev,MP_ALLSTEP.OUTER_TEMP.Mean,MP_ALLSTEP.OUTER_TEMP.Stdev,MP_ALLSTEP.WALLHTR_TEMP1.Mean,MP_ALLSTEP.WALLHTR_TEMP1.Stdev,MP_STEP1_First10sec.PC_PRESSURE.Area,MP_STEP1_First10sec.PC_PRESSURE.Min,MP_STEP3.MATCHER_VDC.Mean,MP_STEP3.MATCHER_VDC.Stdev,MP_STEP3.MATCHER_VPP.Mean,MP_STEP3.MATCHER_VPP.Stdev,MP_STEP3.N2_FLOW.Mean,MP_STEP3.N2_FLOW.Stdev,MP_STEP3.NH3_FLOW.Mean,MP_STEP3.NH3_FLOW.Stdev,MP_STEP3.PC_PRESSURE.Stdev,MP_STEP3.PC_TV_ANGLE.Mean,MP_STEP3.PC_TV_ANGLE.Stdev,MP_STEP3.RFGEN_FORWARD.Mean,MP_STEP3.RFGEN_FORWARD.Stdev,MP_STEP3_No_Shift.RFGEN_REFLECT.Max,MP_STEP4.MATCHER_VDC.Mean,MP_STEP4.MATCHER_VDC.Stdev,MP_STEP4.MATCHER_VPP.Mean,MP_STEP4.MATCHER_VPP.Stdev,MP_STEP4.N2_FLOW.Mean,MP_STEP4.N2_FLOW.Stdev,MP_STEP4.NH3_FLOW.Mean,MP_STEP4.NH3_FLOW.Stdev,MP_STEP4.PC_PRESSURE.Stdev,MP_STEP4.PC_TV_ANGLE.Mean,MP_STEP4.PC_TV_ANGLE.Stdev,MP_STEP4.RFGEN_FORWARD.Mean,MP_STEP4.RFGEN_FORWARD.Stdev,MP_STEP4.SIH4_FLOW.Mean,MP_STEP4.SIH4_FLOW.Stdev,MP_STEP4_No_Shift.RFGEN_REFLECT.Max,MP_STEP5_to_Last_PWR_Lift.RFGEN_REFLECT.Max,MP_STEP4.EI2.Max,MP_STEP4.EI3.Max,MP_STEP4.EI4.Max,Normal/Abnormal,Ï∂îÍ??ïÎ≥¥_Data_Resume
1168,Tool3,P8FA16002L00,P8FA16001411,RUN_1ST_23,FA,2011-06-02 21:17,OK,339.51,0.500252548,359.67,0.46888051,134,0,0.081625,0,42.89,0.317820863,1950.89,4.987357755,40086.11,29.42969632,24988.03,26.26581823,0.000287799,20.95,0.023851392,9892.04,1.458444973,437.77,73.34,0.699265018,2894.69,2.50840557,66105.35,27.11288651,28995.19,15.42067411,0.000190574,31.7,0.058635721,22744.2,3.072564066,6784.12,2.609030179,178.97,105.48,100.46,99.37,98.9,Normal,Normal
1170,Tool3,P8FA16002L00,P8FA16001402,RUN_1ST_23,FA,2011-06-02 21:24,OK,339.68,0.467160981,359.69,0.463933578,134,0,0.085375,0,43.62,0.490310147,1953.18,3.332272558,40079.92,25.65165155,24987.15,23.4390157,0,21.02,0.016165183,9892.53,1.905494143,342.79,73.97,0.760988536,2890.89,2.239541495,66104.66,25.23440277,28994.19,15.10964292,0.000274237,31.86,0.051464211,22744.27,3.217696593,6784.12,2.207684039,183.6,580.6,99.99,99.48,99.59,Normal,Normal
1171,Tool4,P8FA16002M00,P8FA16001419,RUN_1ST_23,FA,2011-06-02 21:46,NG,338.74,0.564882582,359.26,0.436902957,132,0,0.08825,0,30.89,0.317820863,1898.33,3.988620176,40057.62,17.00665174,25012.92,6.152250266,0,22.58,0.012052076,9907.22,1.656352375,1047.43,51.11,0.59669994,2768.74,3.968456049,66039.7,32.23456192,29020.82,7.480640688,0.000253655,32.87,0.05614941,22756,2.364376941,6804.95,2.609371797,148.69,82.28,99.99,100.2,100.78,Normal,Normal
1172,Tool4,P8FA16002N00,P8FA16001313,RUN_1ST_23,FA,2011-06-02 21:51,OK,339.6,0.489585574,359.53,0.49966329,132,0,0.084375,0,32,0,1897.45,4.746869448,40056.27,12.00687583,25011.86,3.618055107,0,22.7,0.00925045,9909.57,2.310056706,985.9,52.81,0.499402271,2772.6,3.283037082,66036.15,34.47363362,29019.83,9.727286883,0.000266462,33.01,0.05193031,22758.26,2.667283062,6804.07,2.252574988,121.59,553.99,100.14,100.55,100.91,Normal,Normal
1173,Tool4,P8FA16002N00,P8FA16001218,RUN_1ST_23,FA,2011-06-02 22:01,OK,339.9,0.599390895,359.64,0.479729745,132.04,0.184789179,0.088435,0,33,0,1893.73,3.756319552,40046.11,20.20380106,25011.79,8.063703256,0,22.85,0.013011216,9912.1,1.42390256,1100.65,54.29,0.674556488,2760.85,4.060469496,66035.88,29.05066875,29020.54,7.737576954,0.00021015,33.29,0.063799387,22759.94,2.538434626,6805.27,2.318223434,121.83,109.14,100.5,100.73,101.05,Normal,Normal
1174,Tool2,P8FA16002P00,P8FA16001319,RUN_1ST_23,FA,2011-06-02 22:14,NG,339.76,0.593136199,359.6,0.49024166,131,0,0.080875,0.01,35.67,0.476731295,1810.4,4.163695911,40027.67,21.46246898,25007.97,14.07963005,0.00040452,22.7,0.053069423,9890.74,2.24271171,536.9,62.69,0.493109578,2603.78,2.655209465,66038.88,34.76076118,29010.92,19.50270377,0.000231116,32.97,0.039251286,22722.88,3.046448397,6787.79,2.377398849,259.78,675.33,99.82,99.15,98.24,Normal,Normal
1175,Tool2,P8FA16002P00,P8FA16000M01,RUN_1ST_23,FA,2011-06-02 22:18,NG,339.72,0.604030692,359.69,0.46355628,131,0,0.0765,0,36,0,1811.91,3.684146942,40016.48,20.60405279,25005.83,9.967278383,0.000390154,22.8,0.024914229,9889.34,1.826805944,499.79,63.14,0.545356224,2605.47,3.127066595,66032.89,36.51181971,29011.51,18.1008763,0.000310803,33.07,0.058338831,22723.77,2.780324296,6787.08,3.392732046,244.16,723.19,99.48,99.2,98.71,Normal,Normal
1176,Tool1,P8FA16002P00,P8FA16001314,RUN_1ST_23,FA,2011-06-02 22:25,NG,337.7,0.537101098,359.01,0.081176159,133,0,0.1235,0.01,32,0,2002.31,4.953521347,40029.62,39.00796573,24985.45,5.536489969,0,23.15,0.010579187,10005.49,2.499818114,442.41,56.57,0.756056712,2988.07,2.248039166,66011.47,32.73474584,28990.36,6.66420944,0.00021644,33.76,0.044188488,22971.73,2.702514229,6804.14,1.940906739,201.92,948.79,98.61,98.32,97.92,Normal,Normal
1177,Tool4,P8FA16002R00,P8FA16001615,RUN_1ST_23,FA,2011-06-02 22:52,OK,336.84,0.66582511,358.56,0.496180282,132,0,0.097625,0.01,25,0,1892.39,4.047485059,40046.45,19.59967248,25011.58,4.950933259,0,22.22,0.01112109,9908.07,1.876576141,1311.36,41.06,1.181133334,2768.82,3.032227197,66035.47,37.00198168,29019.81,9.014643668,0.000301756,32.49,0.068841479,22754.46,3.067795534,6805.32,1.298664367,137.22,128.18,99.79,100.29,100.84,Normal,Normal
1178,Tool4,P8FA16002S00,P8FA16000V12,RUN_1ST_23,FA,2011-06-02 23:12,NG,339.64,0.481268399,359.5,0.500405022,133,0,0.085375,0,32,0,1891.84,3.064752214,40054.1,11.0820815,25013.39,3.850094475,0,22.69,0.004973503,9907.94,1.271348672,765.43,52.79,0.409656857,2762.93,2.645719056,66037.63,35.08629343,29020.33,7.325605527,0.000219874,33.06,0.056171901,22756.4,2.721079654,6804.02,2.3659709,160.17,159.19,100.12,100.55,101.35,Normal,Normal
1179,Tool2,P8FA16003Z00,P8FA16000V18,RUN_1ST_23,FA,2011-06-02 23:30,OK,339.46,0.498869986,359.08,0.273043064,131,0,0.081125,0.01,35,0,1812.38,3.359443196,40026.69,21.01852827,25010.68,23.46048084,0,22.66,0.02073157,9890.41,2.100788992,488.31,62.3,0.661508971,2608.2,3.14411573,66035.27,33.41086502,29012.38,28.96369051,0.000212027,32.92,0.063766254,22724.31,2.698267677,6787.61,5.768348701,244.4,275.16,98.96,98.84,98.6,Normal,Normal
1180,Tool2,P8FA16003Z00,P8FA16000V09,RUN_1ST_23,FA,2011-06-02 23:39,OK,339.31,0.583787209,359.45,0.498109471,131.06,0.244402175,0.07425,0,37,0,1809.44,4.240259188,40024.9,23.07824563,25009.19,29.01625617,0,22.79,0.018400703,9889.6,1.815376236,735.88,63.86,0.406617682,2603.82,3.730205085,66035.71,32.38045973,29011.28,27.39321622,0.000190574,33.12,0.0409033,22722.87,2.657840034,6788.05,4.575865548,230.48,409.2,99.12,98.79,98.11,Normal,Normal
1181,Tool1,P8FA16003Z00,P8FA16000V06,RUN_1ST_23,FA,2011-06-02 23:40,OK,337.51,0.500215939,359.15,0.354694614,134,0,0.11525,0.01,30.89,0.317820863,2004.58,5.65480041,40014.81,46.54815533,24983.76,8.16045277,0,23.07,0.013621878,10005.49,1.789065042,438.26,54.95,0.908591228,2997.4,3.010765,66006.28,34.11466397,28989.79,5.739156793,0.000246642,33.66,0.068487695,22970.16,2.449380573,6803.78,2.661158871,193.13,290.06,98.41,98.29,98.07,Normal,Normal
1182,Tool1,P8FA16004200,P8FA16001D12,RUN_1ST_23,FA,2011-06-03 0:05,NG,340.19,0.427605134,359.38,0.674133403,133.95,0.208791782,0.12525,0.01,36,0,2002.07,3.810273195,40003.09,96.99041471,24984.3,6.03958193,0,23.47,0.021991734,10005.98,2.043580568,454.62,61.39,0.637013897,2989.99,2.34829527,65999.21,30.1519904,28990.24,6.471673643,0.000194127,34.29,0.067691065,22969.71,2.89477446,6804.15,2.29055086,214.12,293.23,99.07,98.73,97.99,Normal,Normal
1183,Tool2,P8FA16004400,P8FA16001807,RUN_1ST_23,FA,2011-06-03 0:42,OK,338.85,0.68058767,359.07,0.425584819,129,0,0.076875,0,31.11,0.317820863,1823.91,2.62697737,40014.16,24.51302038,25004.98,20.88864657,0,22.3,0.019994949,9889.23,2.014367162,1350.18,57.03,0.856447163,2626.89,3.41954448,66025.02,38.80790696,29012.56,18.14972735,0.000224325,32.47,0.054214225,22724.37,3.016509891,6786.54,3.618538345,264.91,388.45,99.23,99.34,99.32,Normal,Normal
1184,Tool3,P8FA16004400,P8FA16001809,RUN_1ST_23,FA,2011-06-03 0:44,OK,337.63,0.727289111,359.02,0.486168301,133.17,0.37522103,0.09075,0,27.93,0.254971706,1959.8,3.657293099,40080.24,29.76150958,24984.95,25.7152765,0,20.19,0.013946439,9890.3,1.96740411,345.24,51.37,2.423778256,2921.64,5.421465164,66095.93,24.88144606,28994.99,20.06473289,0.000276489,30.65,0.059575,22743.2,2.366945184,6784,1.837959838,161.14,142.83,99.66,100.06,100.82,Normal,Normal
1185,Tool4,P8FA16004400,P8FA16001803,RUN_1ST_23,FA,2011-06-03 0:47,OK,337.66,0.640888482,358.43,0.495385017,129.99,0.114199195,0.10538,0,26.55,0.503686201,1879.23,3.790217742,40046.45,9.983663012,25010.68,3.29099596,0,22.18,0.015171674,9910.65,1.876576161,1126.78,44.41,0.784526827,2729.63,6.964484779,66032.98,35.42129377,29019.66,8.062604235,0.000259156,32.47,0.038442547,22757.76,2.687073499,6804.82,2.260988452,129.16,131.11,102.14,101.56,100.28,Normal,Normal
1186,Tool3,P8FA16004900,P8FA16001G07,RUN_1ST_23,FA,2011-06-03 2:21,NG,337,0.587551,358.29,0.453964567,131.11,0.311154711,0.093,0,41,0,1957.27,3.799410213,40092.22,27.82737213,24987.93,19.96910114,0,20.65,0.012346307,9891.63,1.733724884,424.83,71.46,0.697381441,2901.02,19.52977124,66100.17,26.4745709,28992.06,18.70130441,0.000277111,31.45,0.056079714,22743.52,2.727757767,6784.26,2.332616561,165.05,850.88,100.59,99.27,98.26,Normal,Normal
1187,Tool3,P8FA16004900,P8FA16001K15,RUN_1ST_23,FA,2011-06-03 2:31,NG,338.49,0.500340397,359.02,0.138318789,133,0,0.08575,0,42.77,0.423915106,1946.3,4.868405715,40086.4,28.19535253,24989.87,19.04543145,0.000290803,20.88,0.023602594,9892.42,1.585836665,469.27,72.88,0.769105225,2879.94,2.727951534,66103.11,30.87123688,28994.58,11.85002956,0.000307402,31.56,0.053264612,22743.79,2.595948636,6784.44,2.454548713,179.94,527.38,100.63,99.28,98.2,Normal,Normal
1188,Tool1,P8FA16004B00,P8FA16001512,RUN_1ST_23,FA,2011-06-03 2:44,OK,339.84,0.641530193,359.15,0.352805338,130.02,0.128548247,0.109625,0.01,35.77,0.423915106,1995.39,4.509503706,39992.18,51.27017186,24983.01,5.938318449,0,23.31,0.009273277,10006.03,1.558784153,390.16,60.47,0.590130853,2960.15,2.684662497,65996.7,35.57718961,28989.17,5.920023797,0.000246642,34.11,0.06501977,22970.55,2.856912236,6802.91,2.29540755,202.4,963.68,100.15,98.78,97.21,Normal,Normal
1189,Tool4,P8GD16000V00,P8GD16000C11,RUN_1ST_23,GD,2011-06-03 6:49,NG,337.16,0.623963058,358.41,0.491879899,131,0,0.099,0,26.18,0.390153653,1868.16,4.264200254,40049.44,13.78263444,25009.99,10.6103595,0,22.21,0.007910707,9906.82,1.81902813,1187.33,44.1,0.756972482,2712.71,9.948643514,66037.3,34.63492089,29019.38,6.428099398,0.000199846,32.51,0.047463976,22748.73,2.59117937,6805.4,2.113341483,145.03,125.74,101.43,100.19,97.73,Normal,Normal
1190,Tool1,P8GD16000V00,P8GD16000C03,RUN_1ST_23,GD,2011-06-03 6:56,NG,338.47,0.499721315,358.89,0.308802897,132,0,0.10404,0.01,31.09,0.287799032,1997.69,3.976191772,40020.67,56.54909579,24985.93,7.841186299,0,23.09,0.012247449,10005.62,2.080538,361.11,55.03,0.694182474,2955.89,2.916241983,66008.13,29.51987016,28989.65,5.428509604,0.000276411,33.69,0.05872342,22971.15,2.406509503,6803.16,1.998683935,211.44,693.4,100.67,99.14,97.58,Normal,Normal
1191,Tool4,P8GD16000X00,P8GD16000L02,RUN_1ST_23,GD,2011-06-03 7:24,NG,338.6,0.489490835,359.17,0.379517097,131,0,0.099625,0,32.04,0.208409077,1880,4.767312946,40052.74,12.35559433,25010.95,6.693506225,0,22.77,0.002522625,9907.51,1.543078028,858.69,53.88,0.385620085,2740.59,4.212249386,66036.69,32.85065882,29020.53,8.704642811,0.00029734,33.16,0.052994958,22751.38,2.435365016,6805.54,2.012978282,158.95,174.82,100.27,99.75,98.64,Normal,Normal
1192,Tool3,P8GD16000X00,P8GD16000H04,RUN_1ST_23,GD,2011-06-03 7:39,NG,339.51,0.500192511,359.48,0.499807415,132,0,0.091875,0,42.62,0.490310147,1973.22,4.311131938,40080.25,32.41848508,24986.61,25.87388761,0,20.93,0.019116865,9891.31,1.519855899,363.55,73.13,0.698979933,2927.86,6.416757117,66104.49,24.56499182,28995.55,18.23025564,0.000278405,31.66,0.0595306,22743.95,2.59287,6784.54,2.136387907,176.77,275.65,100.89,99.19,98.26,Normal,Normal
1193,Tool2,P8GD16000Y00,P8GD16000G07,RUN_1ST_23,GD,2011-06-03 8:09,NG,336.59,0.520984103,358.88,0.328252143,130.99,0.07961753,0.0845,0.01,30,0,1811.23,2.963841288,40028.8,23.29142633,25009.09,18.19880454,0,22.33,0.021329986,9889.96,1.619563997,1001.04,54.95,0.856991625,2610.61,3.046439014,66033.2,32.22936005,29011.47,13.49037916,0.000266115,32.51,0.036527602,22725.13,3.060901572,6787.92,2.716220761,240.98,253.92,99.59,98.92,97.71,Normal,Normal
1195,Tool1,P8GD16000Y00,P8GD16000G01,RUN_1ST_23,GD,2011-06-03 8:16,NG,338.21,0.507684226,359.15,0.358099364,132,0,0.139375,0.01,22,0,2012.29,4.382932923,40024.09,28.22275066,24984.3,4.788359424,0,22.74,0.008674821,10005.98,1.532063773,356.96,40.01,2.767086391,2998.63,3.64312472,66002.35,33.47099162,28989.99,5.426338179,0.000194127,33.28,0.057994665,22971.36,2.392011312,6803.13,2.600007721,216.81,407.25,100.14,99.04,97.87,Normal,Normal
1194,Tool4,P8GD16000Y00,P8GD16000H18,RUN_1ST_23,GD,2011-06-03 8:16,NG,338.03,0.681567895,359.07,0.254404782,132,0,0.089,0,29.11,0.321038221,1888.43,3.280653135,40050.61,21.06476737,25012.07,6.854585891,0,22.54,0.012429505,9908.73,1.849943214,1296.95,49.55,0.525465195,2760,4.764840365,66039.9,38.01099752,29021.48,6.3869446,0.000177093,32.86,0.054165731,22754.4,2.739238471,6804.98,2.617259403,134.77,529.57,99.64,99.72,100.01,Normal,Normal
1196,Tool1,P8GD16000Z00,P8GD16000D15,RUN_1ST_23,GD,2011-06-03 8:22,NG,336.63,0.482070477,358.7,0.459168475,132,0,0.1295,0.01,28.22,0.420437483,2005.58,4.413249107,40026.86,35.3009932,24986.27,6.730651783,0,22.97,0.014957853,10006.67,1.416025511,383.81,51.82,0.989350274,2994.49,3.840725412,66008.67,31.82996922,28990.64,4.937333246,0.000194127,33.53,0.046494884,22971.61,2.830435932,6804.69,1.970925677,198.74,392.11,99.87,99.06,98.14,Normal,Normal
1197,Tool2,P8GD16000Z00,P8GD16000D14,RUN_1ST_23,GD,2011-06-03 8:23,NG,340.4,0.490603223,360.04,0.322284747,130.12,0.330308272,0.072505,0,33.02,0.150755672,1815.09,4.10228627,40020.81,17.51543022,25005.34,7.479326818,0.000290803,22.55,0.018711112,9891.3,1.938363338,1144.85,59.89,0.667706692,2608.31,3.37664308,66028.63,30.61862241,29009.3,21.2672347,0.000201641,32.78,0.055133657,22724.91,2.930077185,6787.11,3.447733835,198.74,89.12,100.2,99.59,98.88,Normal,Normal
1198,Tool4,P8GD16000Z00,P8GD16000D08,RUN_1ST_23,GD,2011-06-03 8:27,NG,339.83,0.567946229,359.56,0.496755049,132,0,0.085625,0,32,0,1888.23,4.912749251,40058.77,13.22776859,25012.1,7.245175738,0,22.72,0.019375636,9910.4,1.348906972,1311.85,53.31,0.463048294,2756.67,4.044755169,66038.95,30.67681735,29020.2,6.545490449,0.000288379,33.09,0.045192407,22758.23,2.663418055,6804.55,2.323254056,124.52,162.85,100.15,100.14,100.26,Normal,Normal
1199,Tool2,P8GD16001000,P8GD16000J12,RUN_1ST_23,GD,2011-06-03 8:41,NG,339.17,0.693706269,359.38,0.486261285,131,0,0.074125,0,36.36,0.4866071,1807.11,3.816828765,40027.97,18.09905247,25007.21,7.167753189,0,22.84,0.018872836,9890.34,1.131973885,657.75,63.81,0.391467142,2598.25,2.602440986,66035.78,32.81473851,29011.9,17.52168037,0.000293053,33.25,0.045766617,22724.48,2.982972475,6787.23,3.139070058,262.96,128.18,100.01,99.17,98.14,Normal,Normal
1200,Tool3,P8GD16001000,P8GD16000D19,RUN_1ST_23,GD,2011-06-03 8:51,NG,339.68,0.464895201,359.52,0.4998093,133,0,0.086625,0,39.45,0.503686201,1961.98,3.180526769,40098.55,28.88930782,24990.22,17.89986638,0.000254972,20.73,0.019739316,9892.84,2.032536682,438.75,69.49,0.634092118,2924.08,5.56640789,66109.89,24.10645523,28995.16,14.34957159,0.00032793,31.43,0.063216869,22743.96,2.769995749,6785.02,1.889861994,170.91,157.97,99.74,99.47,99.9,Normal,Normal
1201,Tool3,P8GD16001100,P8GD16000M09,RUN_1ST_23,GD,2011-06-03 9:02,NG,339.49,0.500295789,359.49,0.500295789,133,0,0.089875,0,41.82,0.390153653,1958.95,3.716428302,40106.87,35.05028248,24983.21,20.63640783,0,20.95,0.014134659,9892.96,2.106611342,481.23,72.46,0.640555167,2910.85,2.621745501,66112.23,24.19834703,28994.8,11.58433738,0.000276489,31.68,0.058384821,22744.29,2.601790064,6784.82,1.530224086,190.2,557.41,100.45,99.72,99.35,Normal,Normal
1202,Tool3,P8GD16001100,P8GD16000M02,RUN_1ST_23,GD,2011-06-03 9:09,NG,339.65,0.538380197,359.72,0.4481776,133,0,0.08625,0,42.89,0.321038221,1956.89,5.113665727,40085.4,22.83403628,24988.76,23.39407636,0,20.97,0.011262766,9893.46,2.208469823,448.27,73.95,0.678269567,2910.64,2.770433791,66107.58,24.43682513,28995.56,13.4017063,0.000233215,31.86,0.064072144,22744.11,3.019713482,6784.22,2.608021962,173.11,143.08,100.83,99.58,98.45,Normal,Normal
1203,Tool4,P8GD16001500,P8GD16000F06,RUN_1ST_23,GD,2011-06-03 14:26,NG,337.18,0.682807361,358.62,0.486365732,131,0,0.100875,0,26.11,0.321038221,1875.89,3.989613895,40048.61,13.59724888,25010.96,11.0494802,0,22.28,0.019304777,9909.27,1.214308201,1247.88,44.29,0.907707849,2724.39,7.371591315,66032.47,35.65013765,29018.58,7.545805191,0.000176698,32.56,0.071599196,22754.79,2.216227768,6805.22,2.154260649,166.76,323.99,101.17,100.51,98.92,Normal,Normal
1204,Tool2,P8GD16001700,P8GD16000S11,RUN_1ST_23,GD,2011-06-03 14:55,NG,339.45,0.498312265,359.24,0.426929092,131,0,0.077125,0,35.48,0.505257768,1806.98,3.295441788,40026.47,21.38209111,25007.28,12.49219596,0,22.74,0.016998632,9890.13,1.579678052,916.07,62.68,0.4672838,2592.63,3.033956116,66034.13,35.67667884,29012.11,18.2305272,0.000233215,33.02,0.058162963,22723.95,2.699505812,6787.2,2.041646318,243.67,453.89,99.81,99.13,97.8,Normal,Normal
1205,Tool4,P8GD16001700,P8GD16000S05,RUN_1ST_23,GD,2011-06-03 15:00,NG,339.47,0.499666353,359.37,0.482113136,132.09,0.283845574,0.087,0,33.66,0.479494977,1885.45,4.002641834,40058.43,10.99989576,25011.58,8.443942613,0,22.89,0.012406095,9913.35,1.799928906,1044.01,55.67,0.471947301,2748.88,4.227139253,66037.5,35.22135392,29020.67,6.872637824,0.000231132,33.37,0.060002169,22762.77,2.339477261,6804.29,2.566407203,102.79,497.83,100.62,100.29,100.04,Normal,Normal
1206,Tool1,P8GD16001800,P8GD16000U10,RUN_1ST_23,GD,2011-06-03 15:09,NG,339.38,0.524156657,359.36,0.481272441,132,0,0.101875,0.01,37.02,0.149071198,2000.89,3.419344848,40036.3,31.03491698,24984.84,4.938288702,0,23.75,0.012431631,10005.25,1.590634974,509.06,62.67,0.470202496,2972.56,3.15023171,66010.17,28.16215737,28990.57,4.63989287,0.00018205,34.75,0.076289426,22970.66,2.7650935,6803.69,2.314732333,189.22,957.82,100.2,98.5,96.71,Normal,Normal
1207,Tool1,P8GD16001B00,P8GD16000B15,RUN_1ST_23,GD,2011-06-03 16:17,NG,337.96,0.663634305,358.83,0.377332837,131,0,0.115875,0.01,29.89,0.321038221,1993.23,3.627181854,40017.81,38.44813485,24984.88,4.628715116,0,22.98,0.009389392,10005.2,1.306412723,445.58,53.13,0.78809288,2962.47,2.764484051,66002.56,37.27813147,28990.15,5.270636383,0.00029849,33.57,0.058877472,22969.54,2.437435821,6804.01,2.5556629,219.74,210.71,100.29,99.04,97.73,Normal,Normal
1208,Tool1,P8GD16001B00,P8GD16000B20,RUN_1ST_23,GD,2011-06-03 16:20,NG,338.5,0.500387325,358.97,0.178507935,131,0,0.111875,0.01,31,0,1993.67,4.93595344,40008.46,31.73424212,24984.16,4.054202433,0,23.1,0.020949675,10006.19,1.801328753,454.13,55.12,0.706937678,2968.17,5.428241505,66003.35,35.61722921,28990.68,6.022633562,0.00018205,33.72,0.046618921,22969.88,2.248603034,6802.6,2.33875903,160.9,1009.34,100.22,99.07,97.58,Normal,Normal
1209,Tool2,P8GD16001D00,P8GD16000T10,RUN_1ST_23,GD,2011-06-03 17:15,NG,337.18,0.730093097,358.7,0.458342775,130,0,0.0645,0,38,0,1819,4.908249086,40019.37,13.44770956,25007.02,9.902264228,0,22.96,0.018848144,9890.86,2.222229904,777.39,65.9,0.439390538,2606.37,2.685949307,66032.1,29.20683124,29012.93,28.19832886,0.000212027,33.35,0.071332589,22722.92,3.315424124,6788.03,2.341930096,209.24,706.34,99.69,98.82,97.21,Normal,Normal
1210,Tool4,P8FA16004E00,P8FA16002U03,RUN_1ST_23,FA,2011-06-03 22:55,OK,338.21,0.695054089,358.99,0.113128777,132.17,0.372979882,0.096625,0,35,0,1866.82,3.76812042,40053.6,12.11034475,25010.33,9.219862664,0,22.89,0.016686387,9910.44,1.801897142,980.04,56.98,0.271537693,2694.38,4.300631858,66039.63,33.77320987,29020.22,4.675839508,0.000240008,33.38,0.058835633,22760.16,2.355537271,6804.28,2.452494852,146.49,487.82,101.62,100.01,97.09,Normal,Normal
1211,Tool1,P8FA16004F00,P8FA16002Z10,RUN_1ST_23,FA,2011-06-03 23:13,OK,338.44,0.513056422,358.75,0.431725366,132,0,0.107885,0.01,31.22,0.420437483,1995.98,4.692784059,40023.6,77.62526264,24984.84,3.989873778,0,23.07,0.010259265,10006.59,1.967584265,406.27,55.35,0.665721472,2959.66,3.223516234,66004.28,34.70895566,28989.78,5.277393287,0.00023936,33.63,0.054631368,22971.09,2.450133369,6803.2,2.258086924,196.06,726.61,101.03,99.26,97.34,Normal,Normal
1212,Tool3,P8FA16004H00,P8FA16002X16,RUN_1ST_23,FA,2011-06-03 23:24,OK,339.65,0.552012431,359.55,0.497815919,133,0,0.078375,0,43.15,0.469864818,1956.35,5.359176518,40089.49,26.20156464,24987.2,23.87435867,0,20.98,0.008957765,9892.28,1.510233081,428.25,73.4,0.677743018,2897.87,2.480542181,66106.97,25.05190435,28995.38,15.33267888,0.000248936,31.72,0.053790984,22743.97,2.770296332,6784.31,2.690069914,155.28,181.16,100.51,99.09,97.94,Normal,Normal
1213,Tool1,P8FA16004J00,P8FA16002Y10,RUN_1ST_23,FA,2011-06-03 23:52,OK,339.52,0.499922693,359.51,0.500327756,132.11,0.314301721,0.105,0.01,37.89,0.321038221,2000.5,5.389481573,40049.94,37.32431027,24984.46,5.48000464,0,23.91,0.023149254,10005.66,1.927360246,493.68,63.36,0.638955607,2973.96,5.329022846,66010.67,33.03396548,28990.19,5.400524702,0.000193672,34.79,0.056549116,22971.92,2.721359657,6803.81,2.604550138,244.16,432.89,100.03,98.82,97.44,Normal,Normal
1214,Tool1,P8FA16005E00,P8FA16003104,RUN_1ST_23,FA,2011-06-04 1:13,OK,337.43,0.495430308,358.36,0.479163998,130.32,0.467315622,0.0985,0.01,36,0,1996.32,4.119001501,40014.65,44.68004258,24985.16,4.929508096,0,23.53,0.010692215,10005.83,1.821462267,402.37,61.74,0.501456511,2956.19,5.033688517,66004.03,33.26202332,28990.42,6.259002613,0.00027156,34.33,0.041333464,22971.51,2.966267897,6803.16,2.351225021,156.02,695.84,100.32,98.83,97.23,Normal,Normal
1215,Tool1,P8FA16005E00,P8FA16003206,RUN_1ST_23,FA,2011-06-04 1:23,OK,338.31,0.690792985,359.04,0.205862215,132,0,0.10675,0.01,37.47,0.504524979,1994.33,3.931226966,40032.88,36.57742866,24985.52,6.109280669,0,23.74,0.015008415,10006.1,1.952029994,459.01,63.22,0.584430546,2967.67,2.80532049,66007.67,28.51278965,28990.09,4.852151781,0.000228002,34.52,0.052992334,22971.16,2.448431075,6802.87,2.624202099,232.68,204.11,99.84,98.59,97.29,Normal,Normal
1216,Tool4,P8FA16005G00,P8FA16003112,RUN_1ST_23,FA,2011-06-04 2:34,OK,338.23,0.518704641,358.74,0.546513757,128.49,0.500280425,0.089,0,32.04,0.208409077,1918.49,4.137534522,40049.81,9.827070394,25010.21,6.602222063,0,22.48,0.00613814,9911.94,1.342350858,902.64,53.22,0.735414586,2785.98,30.58116741,66029.9,37.54924181,29018.77,5.305297248,0.000260224,32.9,0.0724292,22759.72,2.54279913,6803.89,2.120147762,144.05,156.99,102.39,101.13,98.79,Normal,Normal
1217,Tool3,P8FA16005G00,P8FA16002V12,RUN_1ST_23,FA,2011-06-04 2:44,OK,337.68,0.50594307,358.71,0.454619455,132,0,0.094625,0,38,0,1965.73,4.858918698,40080.73,34.93604149,24987.62,20.20825699,0.000287799,20.48,0.016569413,9892.49,1.684737462,534.7,66.18,0.838970217,2918.31,1.899806742,66106.66,32.68533337,28994.47,14.74278024,0.000321726,31.12,0.051400443,22743.36,3.088786249,6784.49,2.405838913,103.28,854.54,100.41,99.55,99.17,Normal,Normal
